profile_url,exhibitor,website,email,phone,hall_stand,address,country,social_links,error,status_code,show_more_clicks,Description (Français),,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509378/?cHash=0d1d06ac4c4b9b4dc13ce2c456e3fefb,Hybrid Chemie GmbH,https://www.hybridchemie.de,[MAIL],"36
64390",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509378%2F%3FcHash%3D0d1d06ac4c4b9b4dc13ce2c456e3fefb&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509378%2F%3FcHash%3D0d1d06ac4c4b9b4dc13ce2c456e3fefb', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509378%2F%3FcHash%3D0d1d06ac4c4b9b4dc13ce2c456e3fefb&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509199/?cHash=72bd0a82f5b0bcd2ff04f65e6e408a60,NEWTEC Umwelttechnik GmbH,https://www.newtec-berlin.de,mail@newtec-berlin.de,"10
13509",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509199%2F%3FcHash%3D72bd0a82f5b0bcd2ff04f65e6e408a60&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509199%2F%3FcHash%3D72bd0a82f5b0bcd2ff04f65e6e408a60', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509199%2F%3FcHash%3D72bd0a82f5b0bcd2ff04f65e6e408a60&display=popup&ref=plugin', 'https://www.linkedin.com/company/newtec-umwelttechnik-gmbh/about/', 'https://youtu.be/D8RmjPNfj4w?si=p97PHNh9sAi5YA2y;', 'https://youtu.be/c-m95-QLfDc?si=jYFyc5H3kr1N55B4']",,200.0,3,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509379/?cHash=7b5cd498d96ecf050b13c701c2be8307,Sutra International Limited,https://www.sutra-limited.com,[MAIL],+49 5130 3762951,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509379%2F%3FcHash%3D7b5cd498d96ecf050b13c701c2be8307&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509379%2F%3FcHash%3D7b5cd498d96ecf050b13c701c2be8307', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509379%2F%3FcHash%3D7b5cd498d96ecf050b13c701c2be8307&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509380/?cHash=3e27eeef3a8775bde85b45be56553ba3,Terex Recycling Systems,https://www.terex.com/recycling/,[MAIL],+44 7711782800,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509380%2F%3FcHash%3D3e27eeef3a8775bde85b45be56553ba3&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509380%2F%3FcHash%3D3e27eeef3a8775bde85b45be56553ba3', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509380%2F%3FcHash%3D3e27eeef3a8775bde85b45be56553ba3&display=popup&ref=plugin', 'https://www.terex.com/recycling/']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509381/?cHash=23f3590a8443b228cd5617f4c1c75397,Water Treatment Solutions GmbH,https://www.neureuter.de/,[MAIL],+49 7661 90300,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509381%2F%3FcHash%3D23f3590a8443b228cd5617f4c1c75397&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509381%2F%3FcHash%3D23f3590a8443b228cd5617f4c1c75397', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509381%2F%3FcHash%3D23f3590a8443b228cd5617f4c1c75397&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509383/?cHash=2c837ad47e8a3e4985386cdaa3a8912d,ZenRobotics,https://www.terex.com/zenrobotics,[MAIL],+358 50436380,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509383%2F%3FcHash%3D2c837ad47e8a3e4985386cdaa3a8912d&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509383%2F%3FcHash%3D2c837ad47e8a3e4985386cdaa3a8912d', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509383%2F%3FcHash%3D2c837ad47e8a3e4985386cdaa3a8912d&display=popup&ref=plugin', 'https://www.terex.com/zenrobotics']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509382/?cHash=deb450fbc465cd3c367d86f3999d4aa5,UTV AG,https://www.utvag.de,[MAIL],+49 7223 8001505,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509382%2F%3FcHash%3Ddeb450fbc465cd3c367d86f3999d4aa5&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509382%2F%3FcHash%3Ddeb450fbc465cd3c367d86f3999d4aa5', 'https://www.facebook.com/people/UTV-AG/100093611182867/', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509382%2F%3FcHash%3Ddeb450fbc465cd3c367d86f3999d4aa5&display=popup&ref=plugin', 'https://www.instagram.com/utv.ag/', 'https://www.linkedin.com/company/utv-ag/posts/?feedView=all', 'https://www.youtube.com/@utvag1099/featured']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509384/?cHash=03101a5a3dd09f55aa7c4b5028fd6827,CBI Europe B.V.,https://www.terex.com/cbi/en,[MAIL],+31 548 374906,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509384%2F%3FcHash%3D03101a5a3dd09f55aa7c4b5028fd6827&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509384%2F%3FcHash%3D03101a5a3dd09f55aa7c4b5028fd6827', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509384%2F%3FcHash%3D03101a5a3dd09f55aa7c4b5028fd6827&display=popup&ref=plugin', 'https://www.terex.com/cbi/en']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509385/?cHash=2798c38971b24d9c090637194aaf7917,Sülzle Kopf GmbH,https://www.suelzle-kopf.de,[MAIL],+49 7454 75280,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509385%2F%3FcHash%3D2798c38971b24d9c090637194aaf7917&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509385%2F%3FcHash%3D2798c38971b24d9c090637194aaf7917', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509385%2F%3FcHash%3D2798c38971b24d9c090637194aaf7917&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509386/?tx_nfmedb_exhibitors%5Bparams%5D%5Bdetailtab%5D=steckbrief&tx_nfmedb_exhibitors%5Bparams%5D%5Bscrollto_youtubevideo%5D=1&cHash=e260612faa118b5298ba06c9ed5447d5,Tele Radio GmbH,https://www.tele-radio.com/de,[MAIL],"12
84069",,,,"['https://facebook.com/TeleRadioDeutschland', 'https://instagram.com/teleradiodeutschland', 'https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509386%2F%3FcHash%3De7868c534995ae7a0f8f68fe8b09737c&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509386%2F%3FcHash%3De7868c534995ae7a0f8f68fe8b09737c', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509386%2F%3FcHash%3De7868c534995ae7a0f8f68fe8b09737c&display=popup&ref=plugin', 'https://www.linkedin.com/company/teleradiogroup', 'https://www.youtube.com/@TeleRadioDeutschland']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509386/?cHash=e7868c534995ae7a0f8f68fe8b09737c,Tele Radio GmbH,https://www.tele-radio.com/de,[MAIL],"12
84069",,,,"['https://facebook.com/TeleRadioDeutschland', 'https://instagram.com/teleradiodeutschland', 'https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509386%2F%3FcHash%3De7868c534995ae7a0f8f68fe8b09737c&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509386%2F%3FcHash%3De7868c534995ae7a0f8f68fe8b09737c', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509386%2F%3FcHash%3De7868c534995ae7a0f8f68fe8b09737c&display=popup&ref=plugin', 'https://www.linkedin.com/company/teleradiogroup', 'https://www.youtube.com/@TeleRadioDeutschland']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509388/?cHash=d91a984a32bc1fca24b9f79cf88dabd3,MACROCLEAN S.R.L.,https://www.macroclean.it,[MAIL],+39 0523248636,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509388%2F%3FcHash%3Dd91a984a32bc1fca24b9f79cf88dabd3&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509388%2F%3FcHash%3Dd91a984a32bc1fca24b9f79cf88dabd3', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509388%2F%3FcHash%3Dd91a984a32bc1fca24b9f79cf88dabd3&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509387/?cHash=09935b2a5232c1b3bf1067fd09b138fc,Swietelsky-Faber GmbHKanalsanierung,https://www.swietelsky-faber.com,office@swietelsky-faber.com,+49 67 65 94 93 79 0,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509387%2F%3FcHash%3D09935b2a5232c1b3bf1067fd09b138fc&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509387%2F%3FcHash%3D09935b2a5232c1b3bf1067fd09b138fc', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509387%2F%3FcHash%3D09935b2a5232c1b3bf1067fd09b138fc&display=popup&ref=plugin', 'https://www.facebook.com/swiefa', 'https://www.instagram.com/swietelskyfabergmbh/', 'https://www.linkedin.com/company/swietelsky-faber-gmbh/', 'https://www.youtube.com/@swietelsky-faber']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509389/?cHash=d9b3cfcc430e15ead27e5f2734e45290,Idrobase Group Srl,https://www.idrobasegroup.com/en-us,info@idrobasegroup.com,"25
35010",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509389%2F%3FcHash%3Dd9b3cfcc430e15ead27e5f2734e45290&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509389%2F%3FcHash%3Dd9b3cfcc430e15ead27e5f2734e45290', 'https://www.facebook.com/IdrobaseGroup', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509389%2F%3FcHash%3Dd9b3cfcc430e15ead27e5f2734e45290&display=popup&ref=plugin', 'https://www.instagram.com/idrobase_group/', 'https://www.linkedin.com/company/idrobase-group', 'https://www.youtube.com/user/IdrobaseGroup']",,200.0,1,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509477/?cHash=c07a926b1354e7f2f991fc70dd71ecae,Green-Tec (A Terex Brand),https://www.terex.com/green-tec,[MAIL],+44 2887440632,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509477%2F%3FcHash%3Dc07a926b1354e7f2f991fc70dd71ecae&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509477%2F%3FcHash%3Dc07a926b1354e7f2f991fc70dd71ecae', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509477%2F%3FcHash%3Dc07a926b1354e7f2f991fc70dd71ecae&display=popup&ref=plugin', 'https://www.terex.com/green-tec']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509476/?cHash=173df180bcb8a4d68d041aa4b4ffa5c2,Oseido,https://www.oseido.tech,contact@oseido.tech,+33 787311106,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509476%2F%3FcHash%3D173df180bcb8a4d68d041aa4b4ffa5c2&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509476%2F%3FcHash%3D173df180bcb8a4d68d041aa4b4ffa5c2', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509476%2F%3FcHash%3D173df180bcb8a4d68d041aa4b4ffa5c2&display=popup&ref=plugin', 'https://www.linkedin.com/company/67956683/']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1509478/?cHash=c46d649e0e67e4d58f8b9472b5b38141,Kommunalfahrzeug-ServiceNiederrhein GmbH,https://www.neureuter.de/,[MAIL],"14
46499",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509478%2F%3FcHash%3Dc46d649e0e67e4d58f8b9472b5b38141&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509478%2F%3FcHash%3Dc46d649e0e67e4d58f8b9472b5b38141', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1509478%2F%3FcHash%3Dc46d649e0e67e4d58f8b9472b5b38141&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1510086/?cHash=4a10c24e0ebf36d202df16817d4900b1,CIRC,https://www.circ.energy,[MAIL],"200
3584",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510086%2F%3FcHash%3D4a10c24e0ebf36d202df16817d4900b1&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510086%2F%3FcHash%3D4a10c24e0ebf36d202df16817d4900b1', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510086%2F%3FcHash%3D4a10c24e0ebf36d202df16817d4900b1&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1510088/?cHash=918e0c32997967bdc93ff4492de5453a,"Shanxi Xinguan Environmental Co.,Ltd.",https://www.xinguanactivatedcarbon.com,alex@xgactivatedcarbon.com,+86 13935159089,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510088%2F%3FcHash%3D918e0c32997967bdc93ff4492de5453a&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510088%2F%3FcHash%3D918e0c32997967bdc93ff4492de5453a', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510088%2F%3FcHash%3D918e0c32997967bdc93ff4492de5453a&display=popup&ref=plugin']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1510084/?cHash=7af352416215ba411674e23b5899e7a9,HydroThane STP bv,https://www.hydrothane-stp.com,info@hydrothane-stp.com,"24 200
5237",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510084%2F%3FcHash%3D7af352416215ba411674e23b5899e7a9&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510084%2F%3FcHash%3D7af352416215ba411674e23b5899e7a9', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510084%2F%3FcHash%3D7af352416215ba411674e23b5899e7a9&display=popup&ref=plugin', 'https://www.linkedin.com/company/hydrothane-stp-bv/mycompany/', 'https://www.youtube.com/channel/UCqTH62HWG_j8UuzG4SFDueA']",,200.0,3,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1510090/?cHash=953321ae24c5056ebd1d8c2811eb519b,"Chengdu ZK Separation TechnologyCo., Ltd.",https://www.zkcentrifuge.com,catherine@zkcentrifuge.com,+86 28 88434038,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510090%2F%3FcHash%3D953321ae24c5056ebd1d8c2811eb519b&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510090%2F%3FcHash%3D953321ae24c5056ebd1d8c2811eb519b', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510090%2F%3FcHash%3D953321ae24c5056ebd1d8c2811eb519b&display=popup&ref=plugin']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1510089/?cHash=eb96bd1c33d6adc2bd8ab9fd9842877b,"Xi'an Taijin New Energy andMaterials Sci-Tech Co., Ltd.",https://www.tjanode.com,Sales@tjanode.com,+86 29 86968455,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510089%2F%3FcHash%3Deb96bd1c33d6adc2bd8ab9fd9842877b&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510089%2F%3FcHash%3Deb96bd1c33d6adc2bd8ab9fd9842877b', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1510089%2F%3FcHash%3Deb96bd1c33d6adc2bd8ab9fd9842877b&display=popup&ref=plugin']",,200.0,2,,,,
